feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X2169400	Approximate.altitude	 800	-10.2292654925249	2.7570930806764	46	10	0.000873452682089575	0.0133439898639538
X2169400	Approximate.altitude	2100	-10.2292654925249	2.7570930806764	46	10	0.00087345268208957	0.0133439898639538
X74033	Approximate.altitude	 700	-2.7914037886243	0.752680689067076	46	7	0.000877068288955199	0.0133439898639538
X353800	Approximate.altitude	 800	-7.50242800533499	2.02299378191923	46	15	0.000877160302378136	0.0133439898639538
X353800	Approximate.altitude	2100	-7.50242800533498	2.02299378191923	46	15	0.000877160302378136	0.0133439898639538
X1981173	Approximate.altitude	1300	-8.37704812800333	2.26238561520359	46	17	0.000890911035119524	0.0135165673734169
X2715959	Approximate.altitude	1300	-8.71258924909839	2.35328626056222	46	46	0.000891963706470029	0.0135165673734169
X39152	Spec.subspecies	beringei	-4.16992500144231	1.12861639131621	46	5	0.00091019756593915	0.0137701176312378
X92945	Approximate.altitude	2100	-10.1580583573344	2.75371600916065	46	21	0.000924554456516405	0.0139642755475163
X353800	Approximate.altitude	1600	-6.7099467549744	1.81993228799541	46	15	0.000929333268569023	0.014013367444475
X511	Approximate.altitude	 600	-7.77634670191752	2.11026240547882	46	45	0.000934069824318711	0.0140616619858029
X1335061	Approximate.altitude	1600	-9.19585446728773	2.49880293218214	46	13	0.000946373988686168	0.014200256511088
X195105	Approximate.altitude	 500	-7.41641115682202	2.01526396956337	46	45	0.000946336045710176	0.014200256511088
X2588299	Approximate.altitude	 700	-4.09137090097152	1.11303363534761	46	7	0.000957101130308048	0.0143377502657911
X308754	Approximate.altitude	 600	-7.1440912078871	1.94492508878497	46	13	0.000963951604498865	0.0143933360098463
X2169400	Approximate.altitude	 600	-7.10085068631354	1.93296691866217	46	10	0.000963043260082957	0.0143933360098463
X2769351	Approximate.altitude	 550	5.28540221886225	1.43923517931862	46	7	0.000966078149448315	0.0144016332912881
X540747	Approximate.altitude	 700	-3.34044921971195	0.909837617366672	46	8	0.000968371329046278	0.014412383676455
X221822	Approximate.altitude	1000	-8.05036482228418	2.19578095453678	46	45	0.000981848205850301	0.0145892777167513
X1703250	Approximate.altitude	 700	-3.31685218365345	0.905179929946333	46	12	0.000987053331313053	0.0146428882548189
X1368430	Approximate.altitude	2100	-7.87907464941374	2.1534853141741	46	13	0.00100173170906713	0.014836633778235
X2739434	Spec.subspecies	graueri	2.0938120344606	0.573262109476882	46	6	0.00101867007741355	0.0150631730156894
X1335	Approximate.altitude	 800	-12.3524012974862	3.38348162015671	46	28	0.00102316460284806	0.0151052706584718
X2812648	Approximate.altitude	1300	-6.88339990933126	1.88625772612803	46	15	0.00102741734555013	0.0151250877195269
X2547399	Approximate.altitude	1300	-6.29094120748391	1.72397357634273	46	10	0.00102780646261619	0.0151250877195269
X92945	Spec.subspecies	beringei	-7.59245703726808	2.08271589820243	46	21	0.00103778438294708	0.0152419428672948
X540747	Spec.subspecies	graueri	2.43313546258284	0.667638284715277	46	8	0.00104073475511852	0.0152419428672948
X1839799	Approximate.altitude	1000	-9.52539993000316	2.61334573765574	46	35	0.00103931277024281	0.0152419428672948
X1915078	Approximate.altitude	 400	-6.16992500144231	1.69413156349968	46	14	0.00104753939185731	0.0152927406760315
X1915078	Approximate.altitude	 650	-6.16992500144231	1.69413156349968	46	14	0.0010475393918573	0.0152927406760315
X2774562	Approximate.altitude	1300	-8.15932870738429	2.24289966600923	46	38	0.00105898983554097	0.0154232729713009
X1591409	Approximate.altitude	 400	-6.78135971352466	1.86468219524697	46	8	0.00106211942074542	0.0154232729713009
X1591409	Approximate.altitude	 650	-6.78135971352466	1.86468219524697	46	8	0.00106211942074542	0.0154232729713009
X2508307	Approximate.altitude	 500	-5.74811665448574	1.58073747222784	46	10	0.00106320991686978	0.0154232729713009
X195105	Approximate.altitude	 600	-5.7019217618849	1.57052282049917	46	45	0.00107960839693817	0.0155626465819734
X875171	Approximate.altitude	1300	-8.85710943024092	2.43997716321799	46	15	0.00108130517808869	0.0155626465819734
X225326	Approximate.altitude	3300	-4.64591768423158	1.27942175385596	46	14	0.00107767406081175	0.0155626465819734
X37930	Approximate.altitude	 800	-10.8264866461502	2.98229316521843	46	25	0.00108056236600749	0.0155626465819734
X37930	Approximate.altitude	2100	-10.8264866461502	2.98229316521843	46	25	0.00108056236600749	0.0155626465819734
X2715211	Spec.subspecies	graueri	2.88133666660256	0.795277370466149	46	5	0.00110140461336363	0.0158023121992454
X2651974	Approximate.altitude	1000	-9.02723459311375	2.49140396161412	46	12	0.00110054663367907	0.0158023121992454
X2293862	Spec.subspecies	graueri	2.82280797438433	0.779815573913514	46	6	0.00111085089231151	0.0159129390323624
X1368430	Approximate.altitude	 500	-7.01059185233063	1.93732550738303	46	13	0.00111422936806978	0.0159364350178841
X2579248	Approximate.altitude	 400	-5.16992500144231	1.42914537450053	46	8	0.00111778737582936	0.0159375966743447
X2579248	Approximate.altitude	 650	-5.16992500144231	1.42914537450053	46	8	0.00111778737582936	0.0159375966743447
X875171	Approximate.altitude	 500	-9.19044276357426	2.54182771838565	46	15	0.00112317097807616	0.0159725645410994
X1609966	Spec.subspecies	graueri	2.03395968754702	0.56256708803452	46	5	0.00112372427236138	0.0159725645410994
X39152	Approximate.altitude	 700	-3.57766979134446	0.990595016512253	46	5	0.00113528647696398	0.0161119294439717
X1075	Spec.subspecies	graueri	3.2906266674359	0.913396764430687	46	7	0.00116273158215962	0.0164759244903236
X1155384	Approximate.altitude	1600	-7.94067388218118	2.2055433618983	46	18	0.00116983985342472	0.0165510675558608
X1898042	Approximate.altitude	 550	6	1.66728426042782	46	9	0.00117499252096635	0.016598353516517
X60137	Approximate.altitude	 650	-3.39231742277876	0.943822053609963	46	7	0.00118886777151535	0.0167145109335505
X1232667	Approximate.altitude	 500	-8.36453091550231	2.32754526285711	46	18	0.00119050781409342	0.0167145109335505
X1232667	Approximate.altitude	1000	-8.03119758216898	2.23428096509014	46	18	0.00118792584891915	0.0167145109335505
X1232667	Approximate.altitude	1600	-8.36453091550231	2.32754526285711	46	18	0.00119050781409342	0.0167145109335505
X1968788	Spec.subspecies	beringei	-3.87446911791614	1.08041069399134	46	14	0.00121472143893657	0.0170283886118815
X2714925	Approximate.altitude	 600	-11.13673317731	3.10679298406825	46	31	0.00121944999171676	0.0170425572013099
X327160	Approximate.altitude	 600	-5.19048390231645	1.44782169312223	46	7	0.00121819151746065	0.0170425572013099
X2603277	Approximate.altitude	 500	-7.10365817238253	1.98206551346955	46	14	0.00122162105350795	0.0170469129658462
X28099	Approximate.altitude	 650	-3.72246602447109	1.03972615213517	46	9	0.00123373763448693	0.0171898277096902
X2508307	Spec.subspecies	beringei	-4.75488750216347	1.32895400169021	46	10	0.00124133088729291	0.0172147734749461
X2508306	Approximate.altitude	 500	-6.6959288917739	1.87133676671824	46	11	0.00124055791187705	0.0172147734749461
X2508306	Approximate.altitude	1600	-6.6959288917739	1.87133676671824	46	11	0.00124055791187705	0.0172147734749461
X1335	Approximate.altitude	1000	-10.4527687797087	2.92189196442144	46	28	0.00124303883512373	0.0172147734749461
X179636	Spec.subspecies	beringei	-4.31280224260925	1.20661745616099	46	11	0.00125329122111129	0.0173305790575389
X1484109	Approximate.altitude	1600	-8.82030470740154	2.47277930236863	46	14	0.00127781613781183	0.0176176769631383
X511	Approximate.altitude	1000	-9.27169496705696	2.59934425735441	46	45	0.00127789650747022	0.0176176769631383
X133924	Approximate.altitude	1600	-7.67192784158822	2.15193031601512	46	19	0.00128398391550244	0.0176750218278174
X117567	Approximate.altitude	 800	-9.64658141127563	2.70891242757402	46	25	0.00129791350071642	0.0177866531757371
X117567	Approximate.altitude	2100	-9.64658141127563	2.70891242757402	46	25	0.00129791350071641	0.0177866531757371
X61858	Spec.subspecies	beringei	-4.08746284125034	1.14763762153926	46	8	0.00129593095754222	0.0177866531757371
X2590777	Approximate.altitude	 600	-7.20893104865567	2.02619500520854	46	19	0.00130888387175574	0.0178924362174838
X92947	Approximate.altitude	1300	-8.38912834483287	2.35840874590025	46	14	0.0013114874714386	0.0178924362174838
X1609966	Approximate.altitude	1800	-3.69617716279598	1.03895560670209	46	5	0.00130984246963673	0.0178924362174838
X194963	Approximate.altitude	1000	-7.60352630076184	2.13793832277586	46	43	0.0013136981600217	0.0178959654250802
X709810	Approximate.altitude	1000	-7.46529739503148	2.10129113889989	46	13	0.00132679237129741	0.0179675516396672
X709810	Approximate.altitude	1300	-7.46529739503149	2.10129113889989	46	13	0.00132679237129741	0.0179675516396672
X564137	Approximate.altitude	 600	-5.8021331305509	1.6328090465288	46	19	0.00132417575944536	0.0179675516396672
X117567	Approximate.altitude	1000	-8.3132480779423	2.33935051022482	46	25	0.00132351375080738	0.0179675516396672
X1208324	Approximate.altitude	 800	-9.10549213141714	2.56419269465341	46	33	0.00133276662563364	0.0179952937022227
X1208324	Approximate.altitude	2100	-9.10549213141713	2.56419269465341	46	33	0.00133276662563364	0.0179952937022227
X2028343	Approximate.altitude	2100	-10.7513517255354	3.02824767877397	46	37	0.00133510060893485	0.0180002976216392
X1208324	Approximate.altitude	1000	-7.85983693336173	2.21437408883839	46	33	0.00133824735868589	0.0180162287583439
X2692330	Approximate.altitude	 700	-6.08255441499648	1.7147975458181	46	21	0.00134662290849093	0.0180758987189529
X147709	Approximate.altitude	3300	-3.22239242133645	0.908414717030596	46	7	0.00134601024111449	0.0180758987189529
X2508306	Approximate.altitude	1000	-6.36259555844057	1.79635265697025	46	11	0.00136502535457956	0.0182961293140138
X1969821	Approximate.altitude	1000	-8.43018729880615	2.38242153648197	46	31	0.00137752662817747	0.0183627004612486
X93220	Approximate.altitude	 500	-4.40269586153728	1.24409143433541	46	11	0.00137611364265264	0.0183627004612486
X1842727	Approximate.altitude	1000	-4.06081691266084	1.14765382997775	46	5	0.00137800369953524	0.0183627004612486
X1842727	Approximate.altitude	1300	-4.06081691266084	1.14765382997775	46	5	0.00137800369953524	0.0183627004612486
X62320	Approximate.altitude	 550	4.11547721741994	1.16405173383022	46	9	0.00138853450446284	0.0184556139455108
X327160	Approximate.altitude	 700	-4.84582223555363	1.37089046107792	46	7	0.00139101540536082	0.0184556139455108
X29320	Approximate.altitude	 550	3.55019708256048	1.0042216029192	46	5	0.00138928010224787	0.0184556139455108
X564137	Approximate.altitude	 800	-8.22280915475373	2.32896201212081	46	19	0.00140621442813642	0.0185843952650953
X564137	Approximate.altitude	2100	-8.22280915475373	2.32896201212081	46	19	0.00140621442813642	0.0185843952650953
X2483033	Approximate.altitude	 800	-8.55752637393459	2.42424887512949	46	9	0.00140883013844254	0.0185843952650953
X2483033	Approximate.altitude	2100	-8.55752637393458	2.42424887512949	46	9	0.00140883013844255	0.0185843952650953
X875171	Approximate.altitude	 600	-6.98355632597625	1.98088116385414	46	15	0.00142559538789789	0.0187785323509308
X1411902	Approximate.altitude	 700	-5.18123208736119	1.4699117720199	46	11	0.00142792700321593	0.0187822593478962
X2579971	Approximate.altitude	1000	-6.96743627556269	1.97704164068274	46	44	0.00143051104711353	0.0187892912320013
X221822	Approximate.altitude	 500	-8.05782514419046	2.28743816863595	46	45	0.00143629038390771	0.0188382120739139
X41202	Approximate.altitude	3100	-4.17877600230904	1.18735979423955	46	13	0.00144866011403148	0.0188660091153814
X2792603	Approximate.altitude	 550	-4.24792751344358	1.20701202110964	46	11	0.00144869878023871	0.0188660091153814
X1612173	Approximate.altitude	 600	-7.50663680787448	2.13185562457053	46	33	0.00144184810482819	0.0188660091153814
X2169400	Approximate.altitude	 500	-8.72926549252493	2.48034510208498	46	10	0.00144869599933653	0.0188660091153814
X2220073	Approximate.altitude	2100	-9.03023801982766	2.56529259200625	46	41	0.00144571006056008	0.0188660091153814
X1301032	Approximate.altitude	1300	-6.96059986782266	1.98126942613747	46	20	0.00147242643362097	0.0190936429185814
X2587854	Approximate.altitude	 400	-2.06413033741971	0.587475286081073	46	5	0.00147103592418236	0.0190936429185814
X2587854	Approximate.altitude	 650	-2.06413033741972	0.587475286081073	46	5	0.00147103592418236	0.0190936429185814
X2714925	Approximate.altitude	1600	-13.9904145116016	3.9865756039731	46	31	0.00148730126628372	0.0192592909735723
X195105	Approximate.altitude	1300	-6.78488134270675	1.93451272406206	46	45	0.00149553760428284	0.0193386301213894
X2812648	Approximate.altitude	 500	-6.88339990933126	1.96499469116669	46	15	0.00151242385973134	0.0194472678064754
X2812648	Approximate.altitude	1600	-6.88339990933126	1.96499469116669	46	15	0.00151242385973134	0.0194472678064754
X879274	Approximate.altitude	 600	-6.37762365721317	1.82015248350611	46	45	0.00150891557029202	0.0194472678064754
X1155384	Approximate.altitude	1800	-7.72625223277924	2.2055433618983	46	18	0.00151204989726696	0.0194472678064754
X93220	Approximate.altitude	 650	-4.22706890854592	1.20773560232295	46	11	0.00152446522421749	0.019574645904238
X1368430	Approximate.altitude	 600	-5.2769733349774	1.50978430916889	46	13	0.00154386392844065	0.0197960062880334
X512763	Spec.subspecies	beringei	-9.63662462054365	2.76520361637651	46	34	0.00158587674374301	0.02027798882376
X2799495	Approximate.altitude	 650	-3.78135971352466	1.08504968935087	46	9	0.00158585870075347	0.02027798882376
X540747	Approximate.altitude	 400	-4.16992500144231	1.19697056786796	46	8	0.00159099683098178	0.0202868691883741
X540747	Approximate.altitude	 650	-4.16992500144231	1.19697056786796	46	8	0.00159099683098178	0.0202868691883741
X2048897	Approximate.altitude	1000	-7.81869402016503	2.24737761741263	46	35	0.0016107521498129	0.0204817971005335
X2603277	Approximate.altitude	1600	-6.89613942274311	1.98206551346955	46	14	0.00160974142614568	0.0204817971005335
X2651974	Approximate.altitude	1600	-9.02723459311375	2.5954011958762	46	12	0.00161441005463866	0.0204998772589019
X28447	Approximate.altitude	3100	-4.20939481706998	1.2105030223806	46	21	0.0016176844817023	0.0205130447140342
X1286181	Approximate.altitude	3300	-2.8073549220576	0.807594299807724	46	8	0.00162277852502809	0.0205492175655491
X1915078	Approximate.altitude	 700	-4.4731062313876	1.28773811705807	46	14	0.00163379607243329	0.020552905581669
X1396826	Approximate.altitude	1800	-5.91567714446491	1.70267497218556	46	14	0.00163067823750191	0.020552905581669
X84595	Approximate.altitude	 800	-8.48011211502575	2.44124296158963	46	16	0.00163349010425624	0.020552905581669
X84595	Approximate.altitude	2100	-8.48011211502575	2.44124296158963	46	16	0.00163349010425624	0.020552905581669
X172827	Approximate.altitude	2100	4.94916302312605	1.42483371286472	46	10	0.0016342788142492	0.020552905581669
X1063	Approximate.altitude	 600	-6.42683303558073	1.85053242420802	46	38	0.00163658582537699	0.0205537244480223
X76832	Approximate.altitude	1000	-4.64872995189431	1.33944844210228	46	12	0.00164663405047109	0.0206516292403816
X2651974	Approximate.altitude	 600	-7.0133415627857	2.02263170881656	46	12	0.00166048932034829	0.0207901452993725
X2059875	Approximate.altitude	 550	2.26303440583379	0.652728508315764	46	5	0.00166221384210734	0.0207901452993725
X2792603	Approximate.altitude	 700	-3.17896925407863	0.917470296178965	46	11	0.00167142708048673	0.0207953467948846
X2774562	Approximate.altitude	 500	-8.09439737701859	2.33652372922264	46	38	0.00167422447554802	0.0207953467948846
X29459	Approximate.altitude	1000	-8.78705808528703	2.53680281898415	46	45	0.00167623923226655	0.0207953467948846
X308754	Approximate.altitude	 800	-9.61058054688634	2.77414965199422	46	13	0.00167403507740243	0.0207953467948846
X308754	Approximate.altitude	2100	-9.61058054688633	2.77414965199422	46	13	0.00167403507740243	0.0207953467948846
X1411902	Approximate.altitude	 650	-6.70043971814109	1.93379686098578	46	11	0.00167149214090783	0.0207953467948846
X1335	Approximate.altitude	1800	-10.5401558650323	3.04385881034215	46	28	0.00168094830374973	0.020825586552402
X1609966	Approximate.altitude	 700	-2.65253885759876	0.766649712433009	46	5	0.00169355193232365	0.0209534198590327
X1896961	Approximate.altitude	 500	-4.62521469784657	1.33785918211589	46	10	0.0017057219024548	0.0210755504066113
X2705548	Approximate.altitude	1000	-9.72365206023696	2.81603242678815	46	19	0.00172464880925965	0.0212807271645928
X194963	Approximate.altitude	1300	-7.37750233239096	2.13793832277586	46	43	0.00173463791303649	0.0213752155735465
X179636	Approximate.altitude	1000	-4.7519501217403	1.37771394292135	46	11	0.00174191534273045	0.0214360803518829
X435	Approximate.altitude	 550	6.70965824817047	1.94561945870253	46	14	0.00174446293653823	0.021438654426518
X794846	Approximate.altitude	 800	-11.3450168201001	3.29739194077921	46	28	0.00178133026218219	0.0218332029995807
X794846	Approximate.altitude	2100	-11.3450168201001	3.29739194077921	46	28	0.00178133026218219	0.0218332029995807
X173366	Spec.subspecies	graueri	3.61046007183337	1.04952535590256	46	8	0.00178372904880883	0.0218334151127896
X2033869	Approximate.altitude	 600	-6.95234026977281	2.02219011876753	46	39	0.00179337901647018	0.0219064918902001
X89184	Approximate.altitude	3300	-4.40632759013199	1.2817323587188	46	21	0.00179447812058686	0.0219064918902001
X1604004	Approximate.altitude	1000	-6.5139250603543	1.89619184875504	46	15	0.00180635686948184	0.0220221805577254
X61858	Approximate.altitude	 700	-3.45839483896909	1.0072900920152	46	8	0.00181535715103178	0.0221025157512077
X1538159	Approximate.altitude	1300	-8.54222209206077	2.49011373297438	46	18	0.00182921752840866	0.0221387968860867
X2508307	Approximate.altitude	1300	-5.20726457151299	1.51739762116076	46	10	0.00182323956072199	0.0221387968860867
X84595	Approximate.altitude	 600	-5.87002802875644	1.71152795610801	46	16	0.00183282578932589	0.0221387968860867
X2567881	Approximate.altitude	 800	-8.2729259423009	2.41181485878932	46	12	0.00183059610941052	0.0221387968860867
X2567881	Approximate.altitude	2100	-8.2729259423009	2.41181485878932	46	12	0.00183059610941052	0.0221387968860867
X2081702	Approximate.altitude	3100	-5.19615871138938	1.51401906220042	46	14	0.00182170340220143	0.0221387968860867
X29459	Approximate.altitude	 650	-8.79701297783614	2.56546816748322	46	45	0.00183614006193168	0.0221496474839337
X511	Approximate.altitude	 500	-9.27408368222485	2.7078471809368	46	45	0.00185599167304138	0.0223596999453921
X2603277	Spec.subspecies	beringei	-5.70043971814109	1.66635759701777	46	14	0.00187544639792924	0.0225348526555901
X29459	Approximate.altitude	 600	-7.0459647195738	2.05948850517534	46	45	0.0018738680794001	0.0225348526555901
X92947	Approximate.altitude	1000	-8.05579501149953	2.35840874590025	46	14	0.00190068952051162	0.0228082742461394
X92947	Approximate.altitude	1600	-8.38912834483286	2.45685443781214	46	14	0.00190662344533636	0.0228197437948352
X92947	Approximate.altitude	1800	-8.38912834483286	2.45685443781214	46	14	0.00190662344533636	0.0228197437948352
X561184	Approximate.altitude	 500	-7.02754672010344	2.05953239845694	46	13	0.00191847832778856	0.0228732101199198
X2716717	Spec.subspecies	beringei	4.30366515687481	1.26114392839153	46	13	0.00191695688747015	0.0228732101199198
X353800	Approximate.altitude	 500	-6.2099467549744	1.81993228799541	46	15	0.00191857532528559	0.0228732101199198
X709810	Approximate.altitude	 500	-7.46529739503148	2.18900411928844	46	13	0.0019277207930466	0.0229226254612857
X709810	Approximate.altitude	1600	-7.46529739503148	2.18900411928844	46	13	0.0019277207930466	0.0229226254612857
X2033869	Approximate.altitude	2100	-9.83043146503831	2.88435685600089	46	39	0.00193868139097797	0.0230050562925373
X2777185	Approximate.altitude	1600	5.3208816265252	1.56129496990554	46	9	0.00193967152204749	0.0230050562925373
X1335	Approximate.altitude	1300	-9.94979203295959	2.92189196442144	46	28	0.00195355700947996	0.0231099492424674
X881	Approximate.altitude	 550	2.14974711950468	0.631219343030571	46	5	0.00195127294475528	0.0231099492424674
X2508307	Approximate.altitude	1800	-5.37963385740264	1.58073747222784	46	10	0.00196383769816271	0.0232016288875718
X1335061	Approximate.altitude	 600	-6.61512924344453	1.94735135852826	46	13	0.00199610826826148	0.0235169055669822
X1842727	Approximate.altitude	 500	-4.06081691266084	1.19555967987077	46	5	0.00199821874309327	0.0235169055669822
X1842727	Approximate.altitude	1600	-4.06081691266083	1.19555967987077	46	5	0.00199821874309328	0.0235169055669822
X2778051	Approximate.altitude	 800	11.2055672935816	3.30388561276612	46	13	0.0020241418254235	0.023786301634972
X133924	Approximate.altitude	1000	-7.00526117492156	2.0657028759007	46	19	0.00202629816502107	0.023786301634972
X1710	Approximate.altitude	 550	6.61470984411521	1.95110318231073	46	16	0.00203149099724846	0.0238167640188925
X1853690	Approximate.altitude	 550	4.36923380966572	1.28942736304311	46	6	0.00204068050320437	0.0238939448957569
X1537215	Spec.subspecies	graueri	3.06085881039435	0.904160681250154	46	7	0.00205776319686876	0.0240632308531796
X648995	Approximate.altitude	 600	-6.86032755075163	2.02750794399929	46	27	0.0020667702907676	0.0241377707334488
X2528964	Spec.subspecies	beringei	4.48863996174996	1.32853904668033	46	9	0.00209380932087943	0.0243604617434297
X2579971	Approximate.altitude	 600	-5.42348437982202	1.60504967227591	46	44	0.00209171471573423	0.0243604617434297
X28447	Approximate.altitude	1600	-6.52682953707599	1.93175448865802	46	21	0.00209339033514361	0.0243604617434297
X1286181	Spec.subspecies	graueri	2.81673413908367	0.834079806305961	46	8	0.00210238947138263	0.0244292860248871
X2528964	Spec.subspecies	graueri	2.88801999961538	0.855660437665248	46	9	0.00211259148245277	0.0244890773326993
X1792508	Approximate.altitude	1000	-8.52498913277245	2.52581645721539	46	25	0.00211287741821173	0.0244890773326993
X28447	Approximate.altitude	3300	-3.41518525734508	1.01277949082453	46	21	0.00212969685008497	0.0246528544464382
X311180	Approximate.altitude	 600	-6.83928841064266	2.02851011922279	46	34	0.00213251900525118	0.0246543937454512
X2812648	Approximate.altitude	1000	-6.35507907575754	1.88625772612803	46	15	0.00214605738818046	0.0246922448398463
X1813451	Spec.subspecies	beringei	-6.55458885167764	1.94511362723121	46	13	0.00214257532255489	0.0246922448398463
X28447	Approximate.altitude	 800	-7.23434828671542	2.14729270123241	46	21	0.00214656622353376	0.0246922448398463
X28447	Approximate.altitude	2100	-7.23434828671541	2.14729270123241	46	21	0.00214656622353376	0.0246922448398463
X1800	Approximate.altitude	 500	-4.22644047391261	1.25519299436755	46	10	0.00215714164895235	0.0247828002977383
X179636	Approximate.altitude	2100	-5.36794909059195	1.59536008191564	46	11	0.00217084633346534	0.0249090352756074
X2020313	Approximate.altitude	 800	-8.98279488684629	2.67408081994703	46	20	0.00220216922983246	0.0251739245624738
X2020313	Approximate.altitude	2100	-8.98279488684629	2.67408081994703	46	20	0.00220216922983246	0.0251739245624738
X327160	Spec.subspecies	beringei	-5.24792751344359	1.56189908012972	46	7	0.00219784383794201	0.0251739245624738
X292414	Approximate.altitude	2100	-9.52503021786665	2.83721847743523	46	20	0.0022138407910384	0.02527583109868
X274	Approximate.altitude	3300	-4.36591741195996	1.30068914753989	46	17	0.00221702212828463	0.0252806702389471
X2587853	Approximate.altitude	 800	-10.3300281895911	3.07923441531995	46	27	0.00222786155616126	0.0253727139712875
X2171623	Approximate.altitude	3100	-4.37677951793816	1.30501518854105	46	15	0.00223320992488195	0.0253868895405302
X121277	Approximate.altitude	2100	5.81498717419285	1.73397051441566	46	6	0.00223464440000086	0.0253868895405302
X76832	Approximate.altitude	2100	-5.19942218408755	1.55104953919745	46	12	0.00224260922368292	0.0254458432706992
X794846	Approximate.altitude	1600	-9.94133935907126	2.96641053118152	46	28	0.00224781291578703	0.0254561772516227
X353800	Approximate.altitude	1800	-6.09875054430618	1.81993228799541	46	15	0.00224907325194311	0.0254561772516227
X1250539	Approximate.altitude	1300	-11.0939394448625	3.31191544922468	46	32	0.00225714717522624	0.0255160607922
X37930	Spec.subspecies	graueri	4.86455468698373	1.45274150724992	46	25	0.00226401025709453	0.0255621256613826
X879274	Approximate.altitude	 650	-7.59058704991503	2.26733154599612	46	45	0.00226828744429089	0.0255789167149556
X1446467	Spec.subspecies	graueri	2.24087139262381	0.669706520195286	46	7	0.00227864188386159	0.0256641139941561
X1968788	Approximate.altitude	1800	-4.29819883440564	1.28510517837013	46	14	0.00228705622517496	0.0257272778802504
X912	Spec.subspecies	beringei	-4.24792751344358	1.27036231049825	46	9	0.00229154963687651	0.025746234155495
X1981173	Approximate.altitude	1600	-7.87704812800333	2.35682306912136	46	17	0.00230130767200383	0.025792651267642
X561184	Approximate.altitude	 600	-5.3647788223569	1.60502181361126	46	13	0.00229973083679409	0.025792651267642
X2849093	Approximate.altitude	2100	-10.3462477480283	3.09682627382378	46	40	0.00230914427367129	0.0258173593914858
X2567881	Approximate.altitude	 600	-5.64968834457966	1.69089624454532	46	12	0.00230723456623819	0.0258173593914858
X1652495	Approximate.altitude	2100	-5.070334767093	1.51846837223482	46	7	0.00231999008501355	0.0259070269176665
X29388	Spec.subspecies	beringei	-4.36923380966572	1.31472068812256	46	10	0.00241682032242312	0.0269554850559309
X28447	Approximate.altitude	1000	-6.16021747960326	1.85434945223707	46	21	0.00242483690118883	0.0270120348846892
X1286181	Approximate.altitude	 700	-3.7740065179185	1.13665917763644	46	8	0.00243599325037485	0.0271033812129086
X382	Approximate.altitude	1300	-8.02256091775734	2.41666702035118	46	43	0.00243966449360833	0.0271113261544257
X879274	Approximate.altitude	1000	-7.42888659701474	2.24199743748809	46	45	0.00247887492272439	0.0272825033511852
X524	Approximate.altitude	 550	6.28540221886225	1.89563588457614	46	7	0.00246475644962096	0.0272825033511852
X2547399	Approximate.altitude	1800	-5.95120039864603	1.79593640800026	46	10	0.00247765302196057	0.0272825033511852
X2705548	Approximate.altitude	 500	-9.72365206023696	2.93358043927046	46	19	0.00247190352272098	0.0272825033511852
X2705548	Approximate.altitude	1600	-9.72365206023696	2.93358043927046	46	19	0.00247190352272099	0.0272825033511852
X2567881	Spec.subspecies	beringei	-6.04439411935845	1.82412606572761	46	12	0.00247841997106127	0.0272825033511852
X60847	Approximate.altitude	 550	7.4093909361377	2.23553243021483	46	12	0.00247336064568966	0.0272825033511852
X2799495	Spec.subspecies	graueri	2.00584772677187	0.605211801255394	46	9	0.00247389554023478	0.0272825033511852
X686597	Spec.subspecies	beringei	-5.56478461878353	1.68037518400721	46	12	0.00249094946061537	0.0273497301256548
X1604004	Approximate.altitude	 500	-6.54224589392802	1.97534348812751	46	15	0.00248888201986075	0.0273497301256548
X1335061	Approximate.altitude	2100	-9.19585446728773	2.77761036901761	46	13	0.00249691080960995	0.0273692310287371
X2587853	Approximate.altitude	1000	-8.8017073560174	2.65915152046151	46	27	0.00250168145746964	0.0273692310287371
X2220073	Approximate.altitude	 600	-5.95303810048523	1.79849775540429	46	41	0.00250143902750196	0.0273692310287371
X2169400	Approximate.altitude	 700	-6.05389955055924	1.83025708411556	46	10	0.00251653233074875	0.0274988896404106
X2590777	Approximate.altitude	2100	-9.5569299305164	2.89006923761943	46	19	0.00252212986525288	0.0275272459579028
X2051957	Approximate.altitude	 550	4	1.21046985007112	46	5	0.00253725334285306	0.0276593800799963
X2599296	Approximate.altitude	1300	-9.37307255762744	2.84045402417774	46	39	0.00256790740374135	0.0278281029284879
X2599296	Approximate.altitude	2100	-10.8595497638399	3.28917841615289	46	39	0.00255633815176145	0.0278281029284879
X221822	Approximate.altitude	 650	-7.32928671405316	2.22059282632216	46	45	0.00256294786503802	0.0278281029284879
X256701	Approximate.altitude	 800	-8.90114372237787	2.6973260712418	46	17	0.00256699359856022	0.0278281029284879
X256701	Approximate.altitude	2100	-8.90114372237786	2.6973260712418	46	17	0.00256699359856022	0.0278281029284879
X76832	Approximate.altitude	 500	-4.60309964511635	1.39536026353369	46	12	0.00257447070212287	0.0278662897249852
X2579971	Approximate.altitude	 500	-6.79031691241025	2.05956814614706	46	44	0.00258712123267748	0.027970197477815
X1138194	Approximate.altitude	2100	-8.27572267833372	2.51330368954712	46	39	0.00261526973405249	0.0281748447964668
X1538159	Approximate.altitude	 500	-8.54222209206077	2.59405710996877	46	18	0.00261371718745536	0.0281748447964668
